treatment_group,outcome_rating,propensity_score,verified_purchase,product_category,total_votes,helpful_votes,segment
Non-Prime,4,0.7860895676888668,No,Apparel,8,5,Persuadable
Non-Prime,2,0.7848816854105684,No,Apparel,6,3,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,5,0.7987186440611279,No,Apparel,4,4,Sleeper
Non-Prime,5,0.7923350123790284,No,Apparel,10,8,Persuadable
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,4,0.31876226510562944,No,Digital_Music_Purchase,1,0,Lost Cause
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,5,0.8113859845037992,No,Apparel,35,34,Sleeper
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.21932329784011861,Yes,Apparel,3,2,Lost Cause
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,5,0.3195411050924666,No,Digital_Music_Purchase,2,1,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,1,0.7413921610677957,No,Apparel,15,3,Lost Cause
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.7435395896286738,No,Automotive,0,0,Lost Cause
Non-Prime,3,0.7845941618177171,No,Apparel,14,10,Persuadable
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.1270640936921708,No,Health & Personal Care,1,1,Lost Cause
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,4,0.8041797658871404,No,Apparel,39,36,Sleeper
Non-Prime,4,0.12412193169753141,No,Health & Personal Care,2,1,Lost Cause
Non-Prime,5,0.7830605931842805,No,Apparel,3,0,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.7893707775305534,No,Apparel,5,3,Persuadable
Non-Prime,4,0.7854862445379855,No,Apparel,7,4,Persuadable
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,4,0.7893707775305534,No,Apparel,5,3,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7917446375237484,No,Apparel,9,7,Persuadable
Non-Prime,5,0.9004025868520056,No,Apparel,310,301,Sleeper
Non-Prime,3,0.7864058920251816,No,Apparel,17,13,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,2,0.7961277137296114,No,Apparel,8,7,Sure Thing
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7881764305470706,No,Apparel,3,1,Persuadable
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.12162081944992373,No,Health & Personal Care,4,2,Lost Cause
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7981417938668754,No,Apparel,3,3,Sleeper
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,4,0.7943768837445078,No,Apparel,5,4,Sure Thing
Non-Prime,5,0.3269701131524728,No,Digital_Music_Purchase,3,3,Lost Cause
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7887742221397077,No,Apparel,4,2,Persuadable
Non-Prime,4,0.3246082588678925,No,Digital_Music_Purchase,0,0,Lost Cause
Non-Prime,4,0.7943768837445078,No,Apparel,5,4,Sure Thing
Non-Prime,4,0.7710004383767488,No,Apparel,9,3,Lost Cause
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,3,0.8345204800607552,No,Apparel,198,183,Sleeper
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,1,0.781259161028732,No,Apparel,17,12,Persuadable
Non-Prime,5,0.7998686429245112,No,Apparel,6,6,Sleeper
Non-Prime,2,0.7961277137296114,No,Apparel,8,7,Sure Thing
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,4,0.3246082588678925,No,Digital_Music_Purchase,0,0,Lost Cause
Non-Prime,2,0.7961277137296114,No,Apparel,8,7,Sure Thing
Non-Prime,5,0.7981417938668754,No,Apparel,3,3,Sleeper
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,3,0.7794779426804356,No,Apparel,48,39,Persuadable
Non-Prime,4,0.3246082588678925,No,Digital_Music_Purchase,0,0,Lost Cause
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7435395896286738,No,Automotive,0,0,Lost Cause
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,4,0.7710004383767488,No,Apparel,9,3,Lost Cause
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,3,0.7498721018849952,No,Apparel,19,8,Lost Cause
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,4,0.78757740275796,No,Apparel,2,0,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7848816854105684,No,Apparel,6,3,Persuadable
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,5,0.7830605931842805,No,Apparel,3,0,Persuadable
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7917446375237484,No,Apparel,9,7,Persuadable
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,4,0.3246082588678925,No,Digital_Music_Purchase,0,0,Lost Cause
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7917446375237484,No,Apparel,9,7,Persuadable
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.8113859845037992,No,Apparel,35,34,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,3,0.3183927664041494,No,Digital_Music_Purchase,9,7,Lost Cause
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7981417938668754,No,Apparel,3,3,Sleeper
Non-Prime,4,0.1310931501372005,No,Health & Personal Care,11,11,Lost Cause
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,4,0.78757740275796,No,Apparel,2,0,Persuadable
Non-Prime,5,0.3253945598991986,No,Digital_Music_Purchase,1,1,Lost Cause
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,3,0.12373278988423611,No,Health & Personal Care,1,0,Lost Cause
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,5,0.7955453389356472,No,Apparel,7,6,Sure Thing
Non-Prime,2,0.7848816854105684,No,Apparel,6,3,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,4,0.7860895676888668,No,Apparel,8,5,Persuadable
Non-Prime,3,0.7845941618177171,No,Apparel,14,10,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,2,0.12451212346611629,No,Health & Personal Care,3,2,Lost Cause
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,4,0.31876226510562944,No,Digital_Music_Purchase,1,0,Lost Cause
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,4,0.3218836618695919,No,Digital_Music_Purchase,5,4,Lost Cause
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,4,0.31876226510562944,No,Digital_Music_Purchase,1,0,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.78757740275796,No,Apparel,2,0,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,3,0.7794779426804356,No,Apparel,48,39,Persuadable
Non-Prime,4,0.3246082588678925,No,Digital_Music_Purchase,0,0,Lost Cause
Non-Prime,4,0.12412193169753141,No,Health & Personal Care,2,1,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7887742221397077,No,Apparel,4,2,Persuadable
Non-Prime,1,0.781259161028732,No,Apparel,17,12,Persuadable
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,5,0.7435395896286738,No,Automotive,0,0,Lost Cause
Non-Prime,5,0.7987186440611279,No,Apparel,4,4,Sleeper
Non-Prime,5,0.7998686429245112,No,Apparel,6,6,Sleeper
Non-Prime,1,0.7902782179507423,No,Apparel,15,12,Persuadable
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,4,0.7899660967301603,No,Apparel,6,4,Persuadable
Non-Prime,5,0.7887742221397077,No,Apparel,4,2,Persuadable
Non-Prime,4,0.7854862445379855,No,Apparel,7,4,Persuadable
Non-Prime,5,0.7932625648063703,No,Apparel,37,32,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.3261818457325034,No,Digital_Music_Purchase,2,2,Lost Cause
Non-Prime,1,0.729274031562128,No,Apparel,40,23,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.9004025868520056,No,Apparel,310,301,Sleeper
Non-Prime,5,0.12085708462157246,No,Health & Personal Care,2,0,Lost Cause
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,4,0.7943768837445078,No,Apparel,5,4,Sure Thing
Non-Prime,5,0.33410815060287496,No,Digital_Music_Purchase,12,12,Lost Cause
Non-Prime,4,0.1109815642920341,No,Health & Personal Care,9,3,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.78757740275796,No,Apparel,2,0,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,3,0.7845941618177171,No,Apparel,14,10,Persuadable
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7998686429245112,No,Apparel,6,6,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7815498967569529,No,Apparel,9,5,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7870073300158484,No,Apparel,18,14,Persuadable
Non-Prime,3,0.7845941618177171,No,Apparel,14,10,Persuadable
Non-Prime,5,0.33410815060287496,No,Digital_Music_Purchase,12,12,Lost Cause
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7981417938668754,No,Apparel,3,3,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.8052087092248504,No,Apparel,151,135,Sleeper
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7987186440611279,No,Apparel,4,4,Sleeper
Non-Prime,4,0.78757740275796,No,Apparel,2,0,Persuadable
Non-Prime,4,0.7854862445379855,No,Apparel,7,4,Persuadable
Non-Prime,1,0.7413921610677957,No,Apparel,15,3,Lost Cause
Non-Prime,4,0.7893707775305534,No,Apparel,5,3,Persuadable
Non-Prime,5,0.7887742221397077,No,Apparel,4,2,Persuadable
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,5,0.8113859845037992,No,Apparel,35,34,Sleeper
Non-Prime,1,0.7548969226743013,No,Apparel,35,23,Lost Cause
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.23616872167514238,No,Digital_Music_Purchase,21,4,Lost Cause
Non-Prime,5,0.7917446375237484,No,Apparel,9,7,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,4,0.3030801368291545,No,Digital_Music_Purchase,6,2,Lost Cause
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.22270173475773658,Yes,Apparel,0,0,Lost Cause
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7830605931842805,No,Apparel,3,0,Persuadable
Non-Prime,3,0.7845941618177171,No,Apparel,14,10,Persuadable
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7881764305470706,No,Apparel,3,1,Persuadable
Non-Prime,5,0.7649493004883758,No,Apparel,8,1,Lost Cause
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,1,0.729274031562128,No,Apparel,40,23,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7422510946375677,No,Apparel,101,79,Lost Cause
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.13068541346114437,No,Health & Personal Care,10,10,Lost Cause
Non-Prime,3,0.7778871435624638,No,Apparel,20,14,Persuadable
Non-Prime,4,0.7937908030169029,No,Apparel,4,3,Sure Thing
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,4,0.78757740275796,No,Apparel,2,0,Persuadable
Non-Prime,4,0.7949617289982128,No,Apparel,6,5,Sure Thing
Non-Prime,3,0.8022681476897101,No,Apparel,78,70,Sleeper
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7981417938668754,No,Apparel,3,3,Sleeper
Non-Prime,5,0.7881764305470706,No,Apparel,3,1,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.7943768837445078,No,Apparel,5,4,Sure Thing
Non-Prime,4,0.7949617289982128,No,Apparel,6,5,Sure Thing
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,4,0.3246082588678925,No,Digital_Music_Purchase,0,0,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.12412193169753141,No,Health & Personal Care,2,1,Lost Cause
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.3253945598991986,No,Digital_Music_Purchase,1,1,Lost Cause
Non-Prime,4,0.12412193169753141,No,Health & Personal Care,2,1,Lost Cause
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.7836688596158804,No,Apparel,4,1,Persuadable
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,1,0.261180766008423,No,Digital_Music_Purchase,16,4,Lost Cause
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.31528948229471604,No,Digital_Music_Purchase,5,3,Lost Cause
Non-Prime,5,0.3226665161307144,No,Digital_Music_Purchase,6,5,Lost Cause
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,4,0.3246082588678925,No,Digital_Music_Purchase,0,0,Lost Cause
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7881764305470706,No,Apparel,3,1,Persuadable
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.31374397576805685,No,Digital_Music_Purchase,3,1,Lost Cause
Non-Prime,5,0.7881764305470706,No,Apparel,3,1,Persuadable
Non-Prime,5,0.7920251466433884,No,Apparel,1,0,Persuadable
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.3261818457325034,No,Digital_Music_Purchase,2,2,Lost Cause
Non-Prime,4,0.3246082588678925,No,Digital_Music_Purchase,0,0,Lost Cause
Non-Prime,5,0.7981417938668754,No,Apparel,3,3,Sleeper
Non-Prime,4,0.3129727666423729,No,Digital_Music_Purchase,2,0,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7881764305470706,No,Apparel,3,1,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.3218836618695919,No,Digital_Music_Purchase,5,4,Lost Cause
Non-Prime,5,0.12204283357220286,No,Health & Personal Care,39,33,Lost Cause
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7998686429245112,No,Apparel,6,6,Sleeper
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,4,0.7854862445379855,No,Apparel,7,4,Persuadable
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,3,0.12373278988423611,No,Health & Personal Care,1,0,Lost Cause
Non-Prime,1,0.7687939978298413,No,Apparel,14,7,Lost Cause
Non-Prime,4,0.7899660967301603,No,Apparel,6,4,Persuadable
Non-Prime,3,0.7794779426804356,No,Apparel,48,39,Persuadable
Non-Prime,5,0.7881764305470706,No,Apparel,3,1,Persuadable
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.12162081944992373,No,Health & Personal Care,4,2,Lost Cause
Non-Prime,5,0.31451621528683904,No,Digital_Music_Purchase,4,2,Lost Cause
Non-Prime,5,0.7881764305470706,No,Apparel,3,1,Persuadable
Non-Prime,5,0.7923350123790284,No,Apparel,10,8,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,5,0.6824225807745464,No,Baby,0,0,Lost Cause
Non-Prime,5,0.3261818457325034,No,Digital_Music_Purchase,2,2,Lost Cause
Non-Prime,4,0.7893707775305534,No,Apparel,5,3,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,4,0.3246082588678925,No,Digital_Music_Purchase,0,0,Lost Cause
Non-Prime,4,0.31876226510562944,No,Digital_Music_Purchase,1,0,Lost Cause
Non-Prime,5,0.3269701131524728,No,Digital_Music_Purchase,3,3,Lost Cause
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,3,0.7772984188509569,No,Apparel,36,28,Persuadable
Non-Prime,5,0.7649493004883758,No,Apparel,8,1,Lost Cause
Non-Prime,5,0.7887742221397077,No,Apparel,4,2,Persuadable
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,4,0.78757740275796,No,Apparel,2,0,Persuadable
Non-Prime,4,0.467533491571674,No,Camera,1,1,Lost Cause
Non-Prime,3,0.7932034866730083,No,Apparel,3,2,Sure Thing
Non-Prime,5,0.7836688596158804,No,Apparel,4,1,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7649493004883758,No,Apparel,8,1,Lost Cause
Non-Prime,5,0.7744466915184317,No,Apparel,6,1,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,4,0.12746218852478497,No,Health & Personal Care,2,2,Lost Cause
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,5,0.7926149345857402,No,Apparel,2,1,Persuadable
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,3,0.12666706170723838,No,Health & Personal Care,0,0,Lost Cause
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,4,0.78757740275796,No,Apparel,2,0,Persuadable
Non-Prime,5,0.7964038372225929,No,Apparel,0,0,Sure Thing
Non-Prime,1,0.729274031562128,No,Apparel,40,23,Lost Cause
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
Non-Prime,2,0.7969843906800329,No,Apparel,1,1,Sleeper
Non-Prime,5,0.7975637094864633,No,Apparel,2,2,Sleeper
